"X.1","X","council","site","beachbugs","beach_id","region","longitude","latitude","date","day","month","year","logbeachbugs","beachbugsdiff","buggier_all","buggier_site"
1250,1250,"Randwick Council","Coogee Beach",17,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"17/05/2015",17,5,2015,2.83321334405622,14.1667866559438,FALSE,FALSE
1251,1251,"Randwick Council","Coogee Beach",200,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"22/05/2015",22,5,2015,5.29831736654804,194.701682633452,TRUE,TRUE
1252,1252,"Randwick Council","Coogee Beach",9,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"09/03/2015",9,3,2015,2.19722457733622,6.80277542266378,FALSE,FALSE
1253,1253,"Randwick Council","Coogee Beach",32,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"05/03/2015",5,3,2015,3.46573590279973,28.5342640972003,FALSE,FALSE
1254,1254,"Randwick Council","Coogee Beach",420,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"27/02/2015",27,2,2015,6.04025471127741,413.959745288723,TRUE,TRUE
1255,1255,"Randwick Council","Coogee Beach",180,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"22/02/2015",22,2,2015,5.19295685089021,174.80704314911,TRUE,TRUE
1256,1256,"Randwick Council","Coogee Beach",52,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"21/01/2015",21,1,2015,3.95124371858143,48.0487562814186,TRUE,TRUE
1257,1257,"Randwick Council","Coogee Beach",7,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"05/01/2015",5,1,2015,1.94591014905531,5.05408985094469,FALSE,FALSE
1258,1258,"Randwick Council","Coogee Beach",6,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"29/12/2015",29,12,2015,1.79175946922805,4.20824053077195,FALSE,FALSE
1259,1259,"Randwick Council","Coogee Beach",19,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"11/12/2015",11,12,2015,2.94443897916644,16.0555610208336,FALSE,FALSE
1260,1260,"Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"05/12/2015",5,12,2015,1.09861228866811,1.90138771133189,FALSE,FALSE
1261,1261,"Randwick Council","Coogee Beach",230,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"05/11/2015",5,11,2015,5.4380793089232,224.561920691077,TRUE,TRUE
1262,1262,"Randwick Council","Coogee Beach",7,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"30/10/2015",30,10,2015,1.94591014905531,5.05408985094469,FALSE,FALSE
1263,1263,"Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"18/10/2015",18,10,2015,1.09861228866811,1.90138771133189,FALSE,FALSE
1264,1264,"Randwick Council","Coogee Beach",14,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"12/10/2015",12,10,2015,2.63905732961526,11.3609426703847,FALSE,FALSE
1265,1265,"Randwick Council","Coogee Beach",2,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"06/10/2015",6,10,2015,0.693147180559945,1.30685281944005,FALSE,FALSE
1266,1266,"Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"23/09/2015",23,9,2015,1.09861228866811,1.90138771133189,FALSE,FALSE
1267,1267,"Randwick Council","Coogee Beach",11,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"29/09/2015",29,9,2015,2.39789527279837,8.60210472720163,FALSE,FALSE
1268,1268,"Randwick Council","Coogee Beach",4,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"02/07/2015",2,7,2015,1.38629436111989,2.61370563888011,FALSE,FALSE
1269,1269,"Randwick Council","Coogee Beach",0,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"17/09/2015",17,9,2015,-Inf,Inf,FALSE,FALSE
1270,1270,"Randwick Council","Coogee Beach",2,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"11/09/2015",11,9,2015,0.693147180559945,1.30685281944005,FALSE,FALSE
1271,1271,"Randwick Council","Coogee Beach",80,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"04/09/2015",4,9,2015,4.38202663467388,75.6179733653261,TRUE,TRUE
1272,1272,"Randwick Council","Coogee Beach",10,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"31/08/2015",31,8,2015,2.30258509299405,7.69741490700595,FALSE,FALSE
1273,1273,"Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"14/08/2015",14,8,2015,1.09861228866811,1.90138771133189,FALSE,FALSE
1274,1274,"Randwick Council","Coogee Beach",1,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"07/08/2015",7,8,2015,0,1,FALSE,FALSE
1275,1275,"Randwick Council","Coogee Beach",1,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"27/05/2015",27,5,2015,0,1,FALSE,FALSE
1276,1276,"Randwick Council","Coogee Beach",66,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"17/04/2015",17,4,2015,4.18965474202643,61.8103452579736,TRUE,TRUE
1277,1277,"Randwick Council","Coogee Beach",5,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"11/05/2015",11,5,2015,1.6094379124341,3.3905620875659,FALSE,FALSE
1278,1278,"Randwick Council","Coogee Beach",31,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"27/04/2015",27,4,2015,3.43398720448515,27.5660127955149,FALSE,FALSE
1279,1279,"Randwick Council","Coogee Beach",42,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"05/05/2015",5,5,2015,3.73766961828337,38.2623303817166,TRUE,TRUE
1280,1280,"Randwick Council","Coogee Beach",57,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"01/04/2015",1,4,2015,4.04305126783455,52.9569487321655,TRUE,TRUE
1281,1281,"Randwick Council","Coogee Beach",5,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"09/04/2015",9,4,2015,1.6094379124341,3.3905620875659,FALSE,FALSE
1282,1282,"Randwick Council","Coogee Beach",140,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"17/03/2015",17,3,2015,4.9416424226093,135.058357577391,TRUE,TRUE
1283,1283,"Randwick Council","Coogee Beach",24,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"25/03/2015",25,3,2015,3.17805383034795,20.8219461696521,FALSE,FALSE
1284,1284,"Randwick Council","Coogee Beach",16,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"06/02/2015",6,2,2015,2.77258872223978,13.2274112777602,FALSE,FALSE
1285,1285,"Randwick Council","Coogee Beach",11,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"14/02/2015",14,2,2015,2.39789527279837,8.60210472720163,FALSE,FALSE
1286,1286,"Randwick Council","Coogee Beach",9,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"29/01/2015",29,1,2015,2.19722457733622,6.80277542266378,FALSE,FALSE
1287,1287,"Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"15/01/2015",15,1,2015,1.09861228866811,1.90138771133189,FALSE,FALSE
1288,1288,"Randwick Council","Coogee Beach",110,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"22/12/2015",22,12,2015,4.70048036579242,105.299519634208,TRUE,TRUE
1289,1289,"Randwick Council","Coogee Beach",90,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"17/12/2015",17,12,2015,4.49980967033027,85.5001903296697,TRUE,TRUE
1290,1290,"Randwick Council","Coogee Beach",21,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"29/11/2015",29,11,2015,3.04452243772342,17.9554775622766,FALSE,FALSE
1291,1291,"Randwick Council","Coogee Beach",7,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"23/11/2015",23,11,2015,1.94591014905531,5.05408985094469,FALSE,FALSE
1292,1292,"Randwick Council","Coogee Beach",50,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"17/11/2015",17,11,2015,3.91202300542815,46.0879769945719,TRUE,TRUE
1293,1293,"Randwick Council","Coogee Beach",140,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"11/11/2015",11,11,2015,4.9416424226093,135.058357577391,TRUE,TRUE
1294,1294,"Randwick Council","Coogee Beach",8,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"24/10/2015",24,10,2015,2.07944154167984,5.92055845832016,FALSE,FALSE
1295,1295,"Randwick Council","Coogee Beach",55,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"25/08/2015",25,8,2015,4.00733318523247,50.9926668147675,TRUE,TRUE
1296,1296,"Randwick Council","Coogee Beach",2,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"19/08/2015",19,8,2015,0.693147180559945,1.30685281944005,FALSE,FALSE
1297,1297,"Randwick Council","Coogee Beach",0,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"31/07/2015",31,7,2015,-Inf,Inf,FALSE,FALSE
1298,1298,"Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"27/07/2015",27,7,2015,1.09861228866811,1.90138771133189,FALSE,FALSE
1299,1299,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"27/07/2015",27,7,2015,-Inf,Inf,FALSE,FALSE
1300,1300,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"31/07/2015",31,7,2015,-Inf,Inf,FALSE,FALSE
1301,1301,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"07/08/2015",7,8,2015,-Inf,Inf,FALSE,FALSE
1302,1302,"Randwick Council","Gordons Bay (East)",3,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"19/08/2015",19,8,2015,1.09861228866811,1.90138771133189,FALSE,FALSE
1303,1303,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"14/08/2015",14,8,2015,-Inf,Inf,FALSE,FALSE
1304,1304,"Randwick Council","Gordons Bay (East)",14,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"25/08/2015",25,8,2015,2.63905732961526,11.3609426703847,FALSE,FALSE
1305,1305,"Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"31/08/2015",31,8,2015,0.693147180559945,1.30685281944005,FALSE,FALSE
1306,1306,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"29/09/2015",29,9,2015,-Inf,Inf,FALSE,FALSE
1307,1307,"Randwick Council","Gordons Bay (East)",17,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"06/10/2015",6,10,2015,2.83321334405622,14.1667866559438,FALSE,FALSE
1308,1308,"Randwick Council","Gordons Bay (East)",8,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"23/09/2015",23,9,2015,2.07944154167984,5.92055845832016,FALSE,FALSE
1309,1309,"Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"17/11/2015",17,11,2015,0.693147180559945,1.30685281944005,FALSE,FALSE
1310,1310,"Randwick Council","Gordons Bay (East)",10,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"30/10/2015",30,10,2015,2.30258509299405,7.69741490700595,FALSE,FALSE
1311,1311,"Randwick Council","Gordons Bay (East)",3,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"29/11/2015",29,11,2015,1.09861228866811,1.90138771133189,FALSE,FALSE
1312,1312,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"05/12/2015",5,12,2015,-Inf,Inf,FALSE,FALSE
1313,1313,"Randwick Council","Gordons Bay (East)",25,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"11/12/2015",11,12,2015,3.2188758248682,21.7811241751318,FALSE,TRUE
1314,1314,"Randwick Council","Gordons Bay (East)",5,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"17/12/2015",17,12,2015,1.6094379124341,3.3905620875659,FALSE,FALSE
1315,1315,"Randwick Council","Gordons Bay (East)",47,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"22/12/2015",22,12,2015,3.85014760171006,43.1498523982899,TRUE,TRUE
1316,1316,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"29/12/2015",29,12,2015,0,1,FALSE,FALSE
1317,1317,"Randwick Council","Gordons Bay (East)",3,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"05/01/2015",5,1,2015,1.09861228866811,1.90138771133189,FALSE,FALSE
1318,1318,"Randwick Council","Gordons Bay (East)",9,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"06/02/2015",6,2,2015,2.19722457733622,6.80277542266378,FALSE,FALSE
1319,1319,"Randwick Council","Gordons Bay (East)",12,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"25/03/2015",25,3,2015,2.484906649788,9.515093350212,FALSE,FALSE
1320,1320,"Randwick Council","Gordons Bay (East)",26,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"01/04/2015",1,4,2015,3.25809653802148,22.7419034619785,FALSE,TRUE
1321,1321,"Randwick Council","Gordons Bay (East)",19,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"09/04/2015",9,4,2015,2.94443897916644,16.0555610208336,FALSE,FALSE
1322,1322,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"17/04/2015",17,4,2015,0,1,FALSE,FALSE
1323,1323,"Randwick Council","Gordons Bay (East)",35,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"05/03/2015",5,3,2015,3.55534806148941,31.4446519385106,TRUE,TRUE
1324,1324,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"17/03/2015",17,3,2015,-Inf,Inf,FALSE,FALSE
1325,1325,"Randwick Council","Gordons Bay (East)",70,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"27/04/2015",27,4,2015,4.24849524204936,65.7515047579506,TRUE,TRUE
1326,1326,"Randwick Council","Gordons Bay (East)",5,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"20/06/2015",20,6,2015,1.6094379124341,3.3905620875659,FALSE,FALSE
1327,1327,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"15/06/2015",15,6,2015,-Inf,Inf,FALSE,FALSE
1328,1328,"Randwick Council","Gordons Bay (East)",40,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"27/05/2015",27,5,2015,3.68887945411394,36.3111205458861,TRUE,TRUE
1329,1329,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"09/06/2015",9,6,2015,0,1,FALSE,FALSE
1330,1330,"Randwick Council","Gordons Bay (East)",21,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"04/09/2015",4,9,2015,3.04452243772342,17.9554775622766,FALSE,FALSE
1331,1331,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"11/09/2015",11,9,2015,-Inf,Inf,FALSE,FALSE
1332,1332,"Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"26/06/2015",26,6,2015,0.693147180559945,1.30685281944005,FALSE,FALSE
1333,1333,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"02/07/2015",2,7,2015,0,1,FALSE,FALSE
1334,1334,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"17/09/2015",17,9,2015,0,1,FALSE,FALSE
1335,1335,"Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"21/07/2015",21,7,2015,0.693147180559945,1.30685281944005,FALSE,FALSE
1336,1336,"Randwick Council","Gordons Bay (East)",6,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"08/07/2015",8,7,2015,1.79175946922805,4.20824053077195,FALSE,FALSE
1337,1337,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"15/07/2015",15,7,2015,0,1,FALSE,FALSE
1338,1338,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"12/10/2015",12,10,2015,0,1,FALSE,FALSE
1339,1339,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"18/10/2015",18,10,2015,-Inf,Inf,FALSE,FALSE
1340,1340,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"24/10/2015",24,10,2015,0,1,FALSE,FALSE
1341,1341,"Randwick Council","Gordons Bay (East)",31,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"05/11/2015",5,11,2015,3.43398720448515,27.5660127955149,FALSE,TRUE
1342,1342,"Randwick Council","Gordons Bay (East)",33,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"11/11/2015",11,11,2015,3.49650756146648,29.5034924385335,FALSE,TRUE
1343,1343,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"23/11/2015",23,11,2015,0,1,FALSE,FALSE
1344,1344,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"15/01/2015",15,1,2015,-Inf,Inf,FALSE,FALSE
1345,1345,"Randwick Council","Gordons Bay (East)",48,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"22/02/2015",22,2,2015,3.87120101090789,44.1287989890921,TRUE,TRUE
1346,1346,"Randwick Council","Gordons Bay (East)",10,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"21/01/2015",21,1,2015,2.30258509299405,7.69741490700595,FALSE,FALSE
1347,1347,"Randwick Council","Gordons Bay (East)",5,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"29/01/2015",29,1,2015,1.6094379124341,3.3905620875659,FALSE,FALSE
1348,1348,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"14/02/2015",14,2,2015,0,1,FALSE,FALSE
1349,1349,"Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"17/05/2015",17,5,2015,0.693147180559945,1.30685281944005,FALSE,FALSE
1350,1350,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"11/05/2015",11,5,2015,0,1,FALSE,FALSE
1351,1351,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"05/05/2015",5,5,2015,0,1,FALSE,FALSE
1352,1352,"Randwick Council","Gordons Bay (East)",1500,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"22/05/2015",22,5,2015,7.3132203870903,1492.68677961291,TRUE,TRUE
1353,1353,"Randwick Council","Gordons Bay (East)",28,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"27/02/2015",27,2,2015,3.3322045101752,24.6677954898248,FALSE,TRUE
1354,1354,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"09/03/2015",9,3,2015,-Inf,Inf,FALSE,FALSE
1355,1355,"Randwick Council","Gordons Bay (East)",8,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"03/06/2015",3,6,2015,2.07944154167984,5.92055845832016,FALSE,FALSE
1356,1356,"Randwick Council","Little Bay Beach",16,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"02/07/2015",2,7,2015,2.77258872223978,13.2274112777602,FALSE,FALSE
1357,1357,"Randwick Council","Little Bay Beach",18,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"17/03/2015",17,3,2015,2.89037175789616,15.1096282421038,FALSE,FALSE
1358,1358,"Randwick Council","Little Bay Beach",7,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"25/03/2015",25,3,2015,1.94591014905531,5.05408985094469,FALSE,FALSE
1359,1359,"Randwick Council","Little Bay Beach",14,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"09/04/2015",9,4,2015,2.63905732961526,11.3609426703847,FALSE,FALSE
1360,1360,"Randwick Council","Little Bay Beach",50,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"17/04/2015",17,4,2015,3.91202300542815,46.0879769945719,TRUE,TRUE
1361,1361,"Randwick Council","Little Bay Beach",7,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"03/06/2015",3,6,2015,1.94591014905531,5.05408985094469,FALSE,FALSE
1362,1362,"Randwick Council","Little Bay Beach",12,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"27/04/2015",27,4,2015,2.484906649788,9.515093350212,FALSE,FALSE
1363,1363,"Randwick Council","Little Bay Beach",7,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"05/05/2015",5,5,2015,1.94591014905531,5.05408985094469,FALSE,FALSE
1364,1364,"Randwick Council","Little Bay Beach",9,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"11/05/2015",11,5,2015,2.19722457733622,6.80277542266378,FALSE,FALSE
1365,1365,"Randwick Council","Little Bay Beach",16,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"06/02/2015",6,2,2015,2.77258872223978,13.2274112777602,FALSE,FALSE
1366,1366,"Randwick Council","Little Bay Beach",30,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"29/01/2015",29,1,2015,3.40119738166216,26.5988026183378,FALSE,FALSE
1367,1367,"Randwick Council","Little Bay Beach",18,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"14/02/2015",14,2,2015,2.89037175789616,15.1096282421038,FALSE,FALSE
1368,1368,"Randwick Council","Little Bay Beach",1,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"09/03/2015",9,3,2015,0,1,FALSE,FALSE
1369,1369,"Randwick Council","Little Bay Beach",1,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"15/01/2015",15,1,2015,0,1,FALSE,FALSE
1370,1370,"Randwick Council","Little Bay Beach",6,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"21/01/2015",21,1,2015,1.79175946922805,4.20824053077195,FALSE,FALSE
1371,1371,"Randwick Council","Little Bay Beach",72,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"22/12/2015",22,12,2015,4.27666611901606,67.7233338809839,TRUE,TRUE
1372,1372,"Randwick Council","Little Bay Beach",18,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"29/11/2015",29,11,2015,2.89037175789616,15.1096282421038,FALSE,FALSE
1373,1373,"Randwick Council","Little Bay Beach",92,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"17/12/2015",17,12,2015,4.52178857704904,87.478211422951,TRUE,TRUE
