"","council","site","beachbugs","beach_id","region","longitude","latitude","date"
"835","Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"10/06/2014"
"836","Randwick Council","Malabar Beach",12,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"03/06/2014"
"837","Randwick Council","Malabar Beach",2,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"08/07/2014"
"838","Randwick Council","Malabar Beach",2,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"14/07/2014"
"839","Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/07/2014"
"840","Randwick Council","Malabar Beach",31,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"05/08/2014"
"841","Randwick Council","Malabar Beach",10,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"21/08/2014"
"842","Randwick Council","Malabar Beach",12,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"15/08/2014"
"843","Randwick Council","Malabar Beach",8,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"21/10/2014"
"844","Randwick Council","Malabar Beach",990,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"04/12/2014"
"845","Randwick Council","Malabar Beach",7,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"13/12/2014"
"846","Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/09/2014"
"847","Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"30/09/2014"
"848","Randwick Council","Malabar Beach",17,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"19/12/2014"
"849","Randwick Council","Malabar Beach",35,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"01/02/2014"
"850","Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/01/2014"
"851","Randwick Council","Malabar Beach",140,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"17/02/2014"
"852","Randwick Council","Malabar Beach",6,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"25/02/2014"
"853","Randwick Council","Malabar Beach",180,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"30/04/2014"
"854","Randwick Council","Malabar Beach",50,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"28/05/2014"
"855","Randwick Council","Malabar Beach",32,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"16/05/2014"
"856","Randwick Council","Malabar Beach",7,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"06/05/2014"
"857","Randwick Council","Malabar Beach",25,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"18/07/2014"
"858","Randwick Council","Malabar Beach",33,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"03/07/2014"
"859","Randwick Council","Malabar Beach",110,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"26/06/2014"
"860","Randwick Council","Malabar Beach",14,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"01/08/2014"
"861","Randwick Council","Malabar Beach",110,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"11/08/2014"
"862","Randwick Council","Malabar Beach",67,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"27/08/2014"
"863","Randwick Council","Malabar Beach",2,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"02/09/2014"
"864","Randwick Council","Malabar Beach",2,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"12/09/2014"
"865","Randwick Council","Malabar Beach",2,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"18/09/2014"
"866","Randwick Council","Malabar Beach",44,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"08/09/2014"
"867","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"30/09/2014"
"868","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"24/09/2014"
"869","Randwick Council","Maroubra Beach",9,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"21/08/2014"
"870","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"15/08/2014"
"871","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"05/08/2014"
"872","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"08/07/2014"
"873","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"24/07/2014"
"874","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"14/07/2014"
"875","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"16/05/2014"
"876","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"22/05/2014"
"877","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"12/05/2014"
"878","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"03/06/2014"
"879","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"10/06/2014"
"880","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"19/06/2014"
"881","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"14/04/2014"
"882","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"05/03/2014"
"883","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"22/04/2014"
"884","Randwick Council","Maroubra Beach",16,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"13/03/2014"
"885","Randwick Council","Maroubra Beach",9,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"21/03/2014"
"886","Randwick Council","Maroubra Beach",18,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"29/03/2014"
"887","Randwick Council","Maroubra Beach",4,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"06/04/2014"
"888","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"09/02/2014"
"889","Randwick Council","Maroubra Beach",32,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"16/01/2014"
"890","Randwick Council","Maroubra Beach",13,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"28/12/2014"
"891","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"08/01/2014"
"892","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"18/09/2014"
"893","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"08/09/2014"
"894","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"12/09/2014"
"895","Randwick Council","Maroubra Beach",8,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"26/11/2014"
"896","Randwick Council","Maroubra Beach",15,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"25/10/2014"
"897","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"02/11/2014"
"898","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"18/11/2014"
"899","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"10/11/2014"
"900","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"16/10/2014"
"901","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"02/09/2014"
"902","Randwick Council","Maroubra Beach",87,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"08/10/2014"
"903","Randwick Council","Maroubra Beach",13,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"27/08/2014"
"904","Randwick Council","Maroubra Beach",35,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"11/08/2014"
"905","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"01/08/2014"
"906","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"18/07/2014"
"907","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"28/05/2014"
"908","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"26/06/2014"
"909","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"03/07/2014"
"910","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"06/05/2014"
"911","Randwick Council","Maroubra Beach",46,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"30/04/2014"
"912","Randwick Council","Maroubra Beach",28,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"25/02/2014"
"913","Randwick Council","Maroubra Beach",70,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"17/02/2014"
"914","Randwick Council","Maroubra Beach",5,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"24/01/2014"
"915","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"01/02/2014"
"916","Randwick Council","Maroubra Beach",6,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"19/12/2014"
"917","Randwick Council","Maroubra Beach",27,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"04/12/2014"
"918","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"13/12/2014"
"919","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"21/10/2014"
"920","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"21/10/2014"
"921","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"13/12/2014"
"922","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"26/11/2014"
"923","Randwick Council","South Maroubra Beach",34,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"04/12/2014"
"924","Randwick Council","South Maroubra Beach",5,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"28/12/2014"
"925","Randwick Council","South Maroubra Beach",8,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"19/12/2014"
"926","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"01/02/2014"
"927","Randwick Council","South Maroubra Beach",39,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"17/02/2014"
"928","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"14/04/2014"
"929","Randwick Council","South Maroubra Beach",43,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"30/04/2014"
"930","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"12/05/2014"
"931","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"03/07/2014"
"932","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"28/05/2014"
"933","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"03/06/2014"
"934","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"18/07/2014"
"935","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"01/08/2014"
"936","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"11/08/2014"
"937","Randwick Council","South Maroubra Beach",21,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"27/08/2014"
"938","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"15/08/2014"
"939","Randwick Council","South Maroubra Beach",56,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"08/10/2014"
"940","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"02/09/2014"
"941","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"16/10/2014"
"942","Randwick Council","South Maroubra Beach",13,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"10/11/2014"
"943","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"18/11/2014"
"944","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"02/11/2014"
"945","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"25/10/2014"
"946","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"12/09/2014"
"947","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"08/09/2014"
"948","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"08/01/2014"
"949","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"30/09/2014"
"950","Randwick Council","South Maroubra Beach",23,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"16/01/2014"
"951","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"24/01/2014"
"952","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"09/02/2014"
"953","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"25/02/2014"
"954","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"06/04/2014"
"955","Randwick Council","South Maroubra Beach",460,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"29/03/2014"
"956","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"21/03/2014"
"957","Randwick Council","South Maroubra Beach",15,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"13/03/2014"
"958","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"22/04/2014"
"959","Randwick Council","South Maroubra Beach",5,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"05/03/2014"
"960","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"19/06/2014"
"961","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"10/06/2014"
"962","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"06/05/2014"
"963","Randwick Council","South Maroubra Beach",4,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"22/05/2014"
"964","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"16/05/2014"
"965","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"14/07/2014"
"966","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"24/07/2014"
"967","Randwick Council","South Maroubra Beach",26,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"08/07/2014"
"968","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"26/06/2014"
"969","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"05/08/2014"
"970","Randwick Council","South Maroubra Beach",4,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"21/08/2014"
"971","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"24/09/2014"
"972","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"18/09/2014"
"973","Randwick Council","South Maroubra Rockpool",2,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"18/09/2014"
"974","Randwick Council","South Maroubra Rockpool",3,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"12/09/2014"
"975","Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"24/09/2014"
"976","Randwick Council","South Maroubra Rockpool",70,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"21/08/2014"
"977","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"05/08/2014"
"978","Randwick Council","South Maroubra Rockpool",3,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"26/06/2014"
"979","Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"03/07/2014"
"980","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"08/07/2014"
"981","Randwick Council","South Maroubra Rockpool",12,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"24/07/2014"
"982","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"14/07/2014"
"983","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"18/07/2014"
"984","Randwick Council","South Maroubra Rockpool",5,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"16/05/2014"
"985","Randwick Council","South Maroubra Rockpool",2,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"22/05/2014"
"986","Randwick Council","South Maroubra Rockpool",7,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"06/05/2014"
"987","Randwick Council","South Maroubra Rockpool",270,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"06/04/2014"
"988","Randwick Council","South Maroubra Rockpool",5,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"25/02/2014"
"989","Randwick Council","South Maroubra Rockpool",16,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"24/01/2014"
"990","Randwick Council","South Maroubra Rockpool",5,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"01/02/2014"
"991","Randwick Council","South Maroubra Rockpool",5,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"30/09/2014"
"992","Randwick Council","South Maroubra Rockpool",34,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"08/09/2014"
"993","Randwick Council","South Maroubra Rockpool",8,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"19/12/2014"
"994","Randwick Council","South Maroubra Rockpool",7,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"25/10/2014"
"995","Randwick Council","South Maroubra Rockpool",8,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"02/11/2014"
"996","Randwick Council","South Maroubra Rockpool",5,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"18/11/2014"
